CourseCode,Department,Content-to-ILO,ILO-to-Content,# Chunks,# Outcomes,Year,Credits,Content Length
UM2021,130,0.8725,0.7439,1,3,2021,7.5,70
RS71UN,165,0.8076,0.7996,6,3,2020,7.5,108
KV5330,106,0.763,0.8217,4,3,2019,7.5,96
US542F,130,0.8775,0.8625,4,3,2021,7.5,52
IB585N,323,0.6434,0.6795,5,6,2019,7.5,86
KB1002,431,0.6821,0.8017,5,2,2007,7.5,91
LA4414,165,0.686,0.6902,5,10,2015,30.0,90
SOB400,310,0.6116,0.708,4,5,2021,30.0,54
JKB331,172,0.8112,0.7894,12,7,2017,22.5,185
KSB601,165,0.5537,0.6838,6,4,2020,7.5,87
PH07A0,333,0.7874,0.7614,3,3,2022,2.5,44
NL1012,158,0.7061,0.8067,2,2,2019,7.5,39
FR1KRA,165,0.635,0.7759,4,3,2021,7.5,56
ARL315,108,0.6767,0.784,8,3,2021,7.5,136
KG7229,304,0.8212,0.7875,3,3,2021,15.0,45
GV7501,103,0.6834,0.8132,6,3,2024,7.5,125
MV1027,106,0.7199,0.8532,11,5,2022,15.0,156
UE2102,318,0.75,0.6675,5,8,2023,15.0,156
FE3824,302,0.6088,0.591,5,6,2019,7.5,124
FIFL12,102,0.6581,0.609,6,10,2023,7.5,146
HVM3VU,130,0.7238,0.6761,5,8,2023,7.5,74
UDA15L,306,0.7379,0.7725,6,4,2016,7.5,97
JU669F,220,0.5857,0.7157,11,7,2022,15.0,153
NU3008,474,0.7537,0.7308,7,5,2021,15.0,117
KV5006,106,0.7735,0.8404,5,3,2018,7.5,92
BL8051,460,0.715,0.6947,3,4,2021,7.5,52
UQ2LYD,317,0.784,0.8409,12,9,2022,30.0,259
PR2524,302,0.7448,0.724,5,6,2020,7.5,150
PH25G0,333,0.7502,0.9008,9,4,2023,7.5,180
SO7133,310,0.6755,0.654,5,9,2018,7.5,87
JU721A,220,0.6481,0.7211,6,4,2019,15.0,90
FILVE2,102,0.4456,0.578,11,2,2023,7.5,140
JU610B,220,0.7215,0.7315,8,9,2021,10.5,140
FE3135,302,0.7501,0.7728,5,5,2023,7.5,84
IB144N,323,0.6661,0.6689,4,4,2020,7.5,118
ENGE3L,150,0.6044,0.5821,9,7,2023,15.0,120
KG2309,304,0.7454,0.8154,4,3,2020,7.5,89
MI7009,485,0.7447,0.6669,2,8,2021,15.0,130
MM5026,403,0.6669,0.6718,4,6,2021,7.5,101
BL1007,460,0.8174,0.7657,2,5,2009,7.5,49
ARL848,108,0.7301,0.5613,4,4,2015,15.0,62
EH2020,301,0.5622,0.6471,4,1,2023,7.5,70
AS7005,401,0.7463,0.6876,2,4,2019,7.5,41
UM3107,130,0.8846,0.8266,3,4,2019,7.5,47
FK5023,402,0.6412,0.5821,6,9,2022,7.5,67
UCA16U,306,0.7337,0.7743,6,4,2022,7.5,97
HI9904,104,0.6739,0.6857,4,8,2019,15.0,68
GGC701,464,0.7571,0.7568,6,6,2020,7.5,67
NSS221,154,0.8808,0.8808,5,5,2023,7.5,78
KZ4015,434,0.7215,0.7718,6,4,2023,9.0,112
NU4029,474,0.6378,0.7526,5,4,2023,7.5,88
UB201A,318,0.7056,0.6701,5,5,2015,7.5,70
KG2313,304,0.6592,0.734,4,3,2020,7.5,48
EC7110,305,0.6934,0.6872,6,5,2013,7.5,65
KSANG1,165,0.6446,0.6599,6,7,2018,7.5,119
EC2107,305,0.7334,0.6615,4,6,2009,7.5,82
MVOPER,106,0.8437,0.8005,3,2,2023,15.0,83
PH08A1,333,0.7827,0.7819,3,4,2023,2.5,46
ML460C,323,0.83,0.8087,3,4,2019,7.5,54
GG4215,464,0.6739,0.7548,8,5,2019,7.5,79
UQ156F,317,0.7067,0.8266,4,3,2018,7.5,94
HVDT02,130,0.8069,0.7263,4,6,2017,15.0,66
SOA200,310,0.6449,0.6842,12,10,2020,30.0,199
SOD240,310,0.6769,0.8258,11,1,2019,30.0,171
US167F,130,0.8895,0.8826,8,7,2022,15.0,156
EC2109,305,0.6654,0.6646,6,6,2021,7.5,160
KZ7013,434,0.6905,0.7425,3,5,2021,7.5,69
GGC444,464,0.8946,0.8946,1,1,2021,1.5,21
KV5310,106,0.7609,0.8305,3,3,2018,7.5,88
PSPR11,308,0.8535,0.8355,4,5,2021,7.5,63
LIN513,153,0.7357,0.7357,3,3,2022,15.0,47
TYA805,158,0.7001,0.6391,3,3,2022,7.5,45
JU432A,220,0.6815,0.712,9,8,2023,30.0,179
KI8200,172,0.8441,0.8579,3,2,2023,7.5,56
US306G,130,0.7546,0.8587,10,6,2023,7.5,161
UB35MP,318,0.7025,0.7078,5,5,2023,7.5,100
CHSO2V,130,0.6921,0.6805,2,4,2018,15.0,36
SV7071,320,0.7817,0.7575,2,4,2023,7.5,40
KS71FM,165,0.7365,0.6818,3,5,2020,7.5,49
MM1008,403,0.4395,0.5779,7,3,2013,7.5,46
FK8027,402,0.6481,0.6601,7,5,2017,15.0,147
UB204M,318,0.7927,0.6996,5,4,2020,7.5,115
ES2302,165,0.8402,0.8251,3,4,2021,7.5,46
MT7049,403,0.6624,0.7942,3,7,2023,7.5,67
BKIV02,318,0.714,0.7264,3,3,2022,7.5,57
FE1625,302,0.7819,0.7327,3,4,2019,7.5,46
JU600A,220,0.7035,0.7198,7,5,2019,15.0,114
SO7011,310,0.6525,0.7201,6,7,2020,7.5,120
LVAN52,106,0.8271,0.745,2,3,2022,7.5,49
ML301C,323,0.687,0.659,2,8,2019,7.5,62
FAB804,158,0.8295,0.9104,3,2,2020,7.5,50
GG2202,464,0.632,0.7107,13,10,2018,15.0,68
JKA980,172,0.7838,0.7994,3,2,2020,7.5,32
UB12FS,318,0.6472,0.6426,2,4,2018,7.5,32
SLRYKI,158,0.7539,0.739,3,2,2019,7.5,53
JKB002,172,0.877,0.877,1,1,2017,7.5,13
SLPSS9,158,0.6537,0.6331,3,5,2021,7.5,48
GG4147,464,0.5804,0.5695,6,3,2019,7.5,30
JU74FF,220,0.725,0.6999,3,5,2019,15.0,71
TTA624,154,0.7991,0.7999,4,4,2019,7.5,57
LIN213,153,0.8491,0.8359,6,7,2022,7.5,117
HI2901,104,0.5432,0.6289,6,2,2021,7.5,78
GG5127,464,0.4645,0.6295,12,3,2017,15.0,79
GG4040,464,0.7137,0.8921,8,4,2021,7.5,60
UMT441,130,0.8359,0.8487,8,6,2019,7.5,95
EH6085,301,0.6233,0.7056,6,5,2017,15.0,96
UCG125,306,0.738,0.7414,4,5,2019,7.5,61
FE1626,302,0.8027,0.7408,3,6,2019,7.5,63
EC2112,305,0.7871,0.7788,2,4,2024,7.5,38
NS1136,154,0.7507,0.7294,3,3,2023,7.5,67
FK8040,402,0.6704,0.7159,12,4,2021,4.0,209
PH12A1,333,0.7924,0.7971,4,6,2023,7.5,76
FS1408,120,0.803,0.655,2,4,2013,7.5,43
JK0100,172,0.7663,0.7465,3,4,2019,7.5,70
KSA330,165,0.6977,0.7264,13,9,2020,30.0,231
RHA312,103,0.7698,0.6899,8,5,2023,7.5,223
NS7089,154,0.3099,0.5408,5,3,2023,7.5,63
LIN354,153,0.5032,0.5562,3,3,2022,7.5,42
GG1090,464,0.7742,0.761,6,6,2023,6.0,60
MM8039,403,0.6165,0.6056,2,4,2019,7.5,55
CT112U,154,0.7889,0.7523,2,2,2019,7.5,32
HVMA11,130,0.7417,0.8503,4,3,2019,7.5,46
LIT230,153,0.8707,0.8953,10,8,2020,15.0,214
SO7400,310,0.8812,0.8249,1,5,2021,7.5,18
GV7201,103,0.7902,0.7849,3,4,2022,7.5,42
LVAK03,106,0.701,0.7665,5,4,2020,7.5,74
NS0222,154,0.708,0.7402,17,9,2019,30.0,395
UCGN01,306,0.7526,0.8617,24,5,2020,7.5,433
IT710Z,165,0.7905,0.7487,1,2,2020,7.5,20
EH6072,301,0.7325,0.733,3,5,2017,7.5,37
ST1201,311,0.6835,0.7281,8,9,2023,15.0,170
MT5013,403,0.6685,0.6238,2,8,2018,7.5,51
KB3003,431,0.7462,0.7096,3,4,2021,7.5,53
SO7091,310,0.7672,0.7281,2,7,2019,7.5,32
IB471N,323,0.7948,0.803,7,6,2020,7.5,126
NS1145,154,0.7034,0.7032,4,3,2023,4.0,67
LVGN59,106,0.6937,0.7421,3,3,2023,7.5,50
FK7055,402,0.7139,0.6965,2,4,2019,7.5,81
ENLYV0,150,0.598,0.7529,6,5,2022,7.5,65
FR1NOB,165,0.7172,0.818,5,2,2023,7.5,57
UM4055,431,0.6683,0.7042,4,5,2019,7.5,64
PSPR07,308,0.7581,0.7431,8,7,2022,7.5,157
FR1IKA,165,0.7727,0.8279,4,3,2021,3.0,88
EC1214,305,0.6527,0.6531,10,9,2023,15.0,141
GE7085,463,0.7044,0.7726,8,4,2020,7.5,86
LIM032,153,0.7554,0.785,2,2,2022,7.5,69
NSS214,154,0.7215,0.7208,3,3,2023,7.5,63
LIM033,153,0.7683,0.6846,3,4,2023,7.5,54
FAA601,158,0.6809,0.5839,2,4,2012,15.0,50
FK1020,402,0.6109,0.6968,11,5,2019,7.5,131
PR2544,302,0.7146,0.8079,12,6,2023,7.5,166
NU3009,474,0.7662,0.7106,4,5,2021,7.5,62
MM2001,403,0.6061,0.7192,10,6,2023,30.0,229
GG4211,464,0.7076,0.8209,6,3,2019,7.5,40
UC260U,306,0.8067,0.7844,6,4,2021,7.5,126
CT7142,154,0.7471,0.8783,3,3,2023,7.5,68
MT7047,403,0.6463,0.6743,2,3,2023,7.5,34
MM8037,403,0.5973,0.5711,2,4,2019,7.5,37
GV7103,103,0.601,0.6621,3,3,2020,7.5,50
PEA426,306,0.8775,0.889,4,3,2021,7.5,91
FK7050,402,0.7915,0.6769,1,4,2019,7.5,24
KB5006,431,0.6442,0.6348,3,5,2017,15.0,57
FE4322,302,0.7281,0.7944,5,4,2021,7.5,118
PEA453,306,0.7457,0.686,2,3,2019,7.5,36
PS2FOR,308,0.5488,0.5949,3,4,2022,7.5,50
PH11G0,333,0.8627,0.8257,9,8,2022,15.0,176
MT5014,403,0.4714,0.5271,6,5,2018,7.5,96
JU1000,220,0.7061,0.6643,5,5,2019,7.5,105
HVMA02,130,0.7047,0.7686,5,3,2019,7.5,57
IH5401,106,0.5783,0.5687,3,7,2014,30.0,34
FR3TLR,165,0.6324,0.673,3,5,2019,7.5,41
AS1010,401,0.7977,0.7948,1,2,2019,7.5,30
MI7019,485,0.6892,0.6534,4,5,2023,7.5,73
BKFÖR1,318,0.8335,0.8489,4,3,2021,7.5,60
PR4321,302,0.7767,0.7806,7,6,2023,7.5,136
SV202E,320,0.6843,0.7142,6,4,2019,7.5,119
UQ2LYR,317,0.8008,0.8318,12,9,2022,30.0,275
FE2642,302,0.6258,0.7027,5,6,2023,7.5,106
MT7037,403,0.7037,0.7305,2,4,2019,7.5,30
HV05EF,130,0.797,0.756,4,4,2019,7.5,76
HV06KS,130,0.6232,0.7696,8,4,2020,7.5,73
UQ533F,317,0.7502,0.8582,5,4,2022,15.0,80
GG2205,464,0.7013,0.7562,9,7,2019,7.5,57
MI4008,485,0.645,0.625,2,3,2019,7.5,43
SVS031,320,0.7424,0.7103,6,9,2023,15.0,73
ML472C,323,0.6936,0.7261,6,4,2016,7.5,124
SV7075,320,0.7675,0.862,5,5,2019,7.5,128
PSTP36,308,0.6432,0.5808,7,8,2021,22.5,81
JU603F,220,0.6627,0.6972,6,4,2023,7.5,115
EC2118,305,0.7836,0.9268,5,1,2023,7.5,87
IB437D,323,0.5414,0.444,1,5,2020,7.5,19
GE7092,463,0.7295,0.8148,7,3,2022,7.5,59
LA8101,165,0.7499,0.7856,6,3,2020,7.5,128
TTA607,154,0.8855,0.8323,2,3,2019,7.5,33
FK3015,402,0.7379,0.8037,5,3,2019,6.0,46
PS2KIM,308,0.8665,0.8258,3,5,2023,7.5,60
UM202V,130,0.8407,0.83,2,3,2023,7.5,54
SV8003,320,0.7861,0.784,2,4,2019,7.5,62
FK7045,402,0.7326,0.5827,2,4,2019,7.5,55
PH33G0,333,0.8132,0.8585,7,5,2023,7.5,171
SV9001,320,0.5035,0.5183,5,6,2020,15.0,96
UM301U,130,0.7249,0.6843,4,7,2020,7.5,57
UM3012,130,0.7515,0.7814,3,4,2023,7.5,100
ARA102,108,0.6929,0.795,4,4,2021,15.0,99
TTA638,154,0.761,0.8711,3,3,2023,7.5,76
JKA918,172,0.669,0.7473,4,4,2022,7.5,117
JKB222,172,0.7257,0.7024,5,5,2023,22.5,116
PS3101,308,0.7324,0.692,6,10,2023,15.0,65
FR1MSA,165,0.7017,0.7046,9,9,2021,7.5,130
ENLI46,150,0.7689,0.774,4,3,2020,7.5,72
FAF600,158,0.7668,0.8558,5,3,2019,7.5,62
GE5017,463,0.8218,0.7106,3,6,2017,15.0,67
TTA258,154,0.7446,0.6838,3,4,2023,15.0,57
JU610L,220,0.7211,0.7305,8,9,2022,10.5,146
BL7004,460,0.6516,0.7289,8,5,2007,15.0,85
PH16A0,333,0.8563,0.8482,4,5,2022,7.5,79
FV7329,120,0.7523,0.7904,3,2,2021,7.5,43
MM8036,403,0.4992,0.7332,12,3,2019,7.5,93
FAA120,158,0.7955,0.7944,8,9,2022,15.0,229
MT7017,403,0.648,0.665,5,3,2019,7.5,71
KB7000,431,0.8107,0.6468,2,4,2016,7.5,42
PSPR02,308,0.6861,0.7975,5,4,2023,7.5,54
ST422A,311,0.6059,0.6639,7,4,2015,7.5,136
IT131Z,165,0.6931,0.6428,3,3,2012,7.5,48
PEG010,306,0.7366,0.7006,2,4,2022,7.5,63
IH5225,106,0.7868,0.825,5,3,2016,7.5,131
IB304B,323,0.6876,0.6928,4,3,2011,30.0,61
EH6074,301,0.6984,0.8037,4,1,2017,7.5,101
LIM006,153,0.9071,0.727,1,2,2022,7.5,48
ENG1H1,150,0.4632,0.4541,3,4,2012,7.5,71
ENP463,150,0.7134,0.8223,10,5,2020,7.5,114
EC1211,305,0.6527,0.6531,10,9,2023,15.0,141
BL8058,460,0.8061,0.66,2,4,2015,15.0,29
DA7011,403,0.5152,0.7064,9,5,2007,7.5,54
FS1808,120,0.7539,0.6718,5,9,2019,15.0,108
AT1045,328,0.7491,0.8335,6,2,2019,7.5,62
UQ001K,317,0.7995,0.8013,5,4,2021,7.5,124
IH5232,106,0.5687,0.6914,4,4,2020,7.5,49
GE7052,463,0.8262,0.8072,2,3,2019,7.5,59
FE5238,302,0.8559,0.8449,6,4,2016,7.5,192
SV7018,320,0.7171,0.5838,8,3,2019,7.5,135
NS8061,154,0.3805,0.6184,5,3,2023,7.5,63
TTA635,154,0.8554,0.8719,4,4,2022,7.5,72
TVSKTM,106,0.5233,0.6404,3,3,2019,7.5,55
CT7260,154,0.8037,0.7042,4,9,2023,30.0,151
PEA436,306,0.7853,0.7076,4,6,2021,7.5,64
UM8051,130,0.8535,0.8415,4,5,2022,6.0,74
PSMT44,308,0.7895,0.6239,2,4,2019,7.5,59
FR2SKF,165,0.5942,0.69,7,3,2017,7.5,103
HVDK09,130,0.7827,0.8024,5,3,2019,15.0,85
JU217L,220,0.5953,0.6167,9,9,2023,10.5,194
GE2028,463,0.7501,0.7656,5,7,2022,15.0,122
JU511A,220,0.5612,0.6693,11,3,2022,15.0,259
KI8100,172,0.6568,0.6518,2,3,2023,7.5,46
UM2023,130,0.8923,0.8681,2,3,2019,7.5,73
ETG620,103,0.7648,0.7481,5,9,2021,15.0,81
ML720N,323,0.7349,0.6556,4,7,2023,7.5,84
TTA616,154,0.7728,0.7782,4,5,2023,7.5,53
RHA201,103,0.5485,0.6394,3,4,2019,15.0,27
GG4142,464,0.6239,0.7149,7,6,2019,7.5,25
AS1011,401,0.7559,0.6178,2,4,2019,7.5,79
UB314F,318,0.8318,0.8326,13,8,2019,12.0,330
KB7018,431,0.7699,0.744,2,5,2019,15.0,45
JKA810,172,0.6661,0.6623,2,3,2023,7.5,46
FE4330,302,0.7926,0.8027,4,4,2021,7.5,122
NS7083,154,0.383,0.3894,3,3,2023,7.5,36
JO7027,120,0.8236,0.8644,3,2,2020,7.5,48
SA3002,309,0.6506,0.7342,13,10,2021,30.0,260
ITKHS1,165,0.8478,0.787,2,3,2021,7.5,21
MT7001,403,0.5525,0.5165,1,3,2019,7.5,18
LITN03,153,0.8056,0.7078,4,5,2020,5.0,92
SU7262,314,0.87,0.8506,1,3,2023,7.5,74
AR5100,108,0.5986,0.8661,7,1,2020,30.0,64
FR761Z,165,0.7153,0.8047,3,3,2021,7.5,46
PSKLNP,308,0.8238,0.7999,10,7,2023,15.0,227
BL7047,460,0.7476,0.684,3,7,2015,15.0,50
FK7054,402,0.7353,0.5112,2,7,2019,7.5,58
MI7016,485,0.8517,0.7645,2,5,2019,15.0,130
FK5028,402,0.659,0.7367,10,7,2023,7.5,109
FK7047,402,0.8119,0.8274,2,2,2019,7.5,42
IH1275,106,0.7507,0.7514,8,7,2023,15.0,99
MVMTHS,106,0.5127,0.4071,1,3,2019,7.5,13
BL7043,460,0.6645,0.6353,5,4,2015,15.0,97
FK8029,402,0.6045,0.7545,4,3,2019,15.0,64
JO7028,120,0.5433,0.7702,3,3,2020,7.5,34
ML481N,323,0.7922,0.8213,3,4,2023,7.5,53
TYA702,158,0.654,0.6778,3,3,2022,7.5,44
NS7071,154,0.348,0.3725,2,3,2023,7.5,49
IB475C,323,0.658,0.6977,5,4,2018,7.5,85
ABMKEY,172,0.7614,0.757,4,4,2022,7.5,100
GG1008,464,0.7685,0.7822,6,5,2011,15.0,68
GG2010,464,0.7053,0.7844,11,8,2023,15.0,76
UB212A,318,0.7581,0.7612,6,5,2022,7.5,87
EC2400,305,0.6977,0.7443,6,3,2022,7.5,116
ML432C,323,0.5451,0.6166,4,2,2019,7.5,38
US63XF,130,0.6792,0.6231,4,7,2015,15.0,73
FE3434,302,0.746,0.7567,5,7,2022,7.5,58
SOA100,310,0.6722,0.6214,10,9,2019,30.0,181
SU7236,314,0.8672,0.8385,3,5,2022,7.5,45
KSA403,165,0.5041,0.6469,7,4,2020,7.5,107
FK7058,402,0.6238,0.6724,5,3,2019,7.5,51
MM7042,403,0.5505,0.7609,4,3,2021,7.5,47
NS1137,154,0.7148,0.7081,3,3,2022,7.5,52
USVF3G,130,0.6701,0.6667,6,10,2021,15.0,93
AN1210,108,0.8137,0.6961,2,5,2019,7.5,28
KO8002,434,0.6153,0.6658,13,9,2023,15.0,108
UQ002K,317,0.7755,0.7831,5,4,2021,7.5,140
UCG115,306,0.8362,0.8985,3,2,2019,7.5,67
UB51UU,318,0.7776,0.824,4,5,2022,5.0,84
US971U,130,0.8414,0.8331,5,7,2023,7.5,71
KG7235,304,0.8207,0.7291,5,5,2019,7.5,71
KV5242,106,0.851,0.8057,2,3,2018,7.5,82
HI8085,104,0.7836,0.7018,2,3,2022,7.5,98
FV7326,120,0.3929,0.4733,4,2,2019,7.5,85
US543F,130,0.8334,0.825,4,4,2021,7.5,65
NS8043,154,0.3587,0.3598,2,3,2023,7.5,42
JU36FF,220,0.6778,0.7282,5,3,2021,15.0,118
MM1003,403,0.5834,0.7162,11,6,2013,7.5,92
TYS10B,158,0.8298,0.8358,9,5,2022,7.5,152
BL1013,460,0.6926,0.7101,4,3,2013,7.5,76
IB141N,323,0.7602,0.6777,2,6,2020,7.5,32
FE1303,302,0.7014,0.6832,7,6,2023,7.5,105
MM7020,403,0.6804,0.7034,8,5,2023,7.5,126
UB211Z,318,0.697,0.6915,3,3,2018,7.5,52
UB217A,318,0.7366,0.7183,6,4,2023,4.0,75
PH12G0,333,0.8241,0.8561,11,6,2022,15.0,181
FK5024,402,0.6386,0.7284,8,7,2019,7.5,57
UM8034,130,0.7446,0.828,14,6,2021,7.5,333
FE3134,302,0.7474,0.7484,4,5,2019,7.5,61
SO7311,310,0.7863,0.8324,4,5,2021,7.5,92
EH6118,301,0.5818,0.7249,5,4,2023,15.0,82
ST131G,311,0.6418,0.7496,4,3,2019,7.5,72
PSPR34,308,0.7298,0.6388,2,4,2021,7.5,30
FE5126,302,0.6756,0.71,6,6,2019,7.5,121
UM7051,130,0.7447,0.7447,3,3,2019,7.5,49
CT1011,154,0.8341,0.8301,4,4,2021,7.5,86
ENPO75,150,0.8197,0.7586,3,4,2021,7.5,76
JU671M,220,0.7257,0.8199,14,4,2015,15.0,257
FK7061,402,0.6472,0.7239,8,5,2019,7.5,72
SV9003,320,0.6811,0.666,4,3,2021,7.5,71
YP28LÄ,306,0.8111,0.635,1,5,2020,11.5,21
FK4028,402,0.6519,0.7456,5,3,2019,7.5,57
LVAN62,106,0.7643,0.7716,5,4,2023,7.5,124
HVB3VU,130,0.7238,0.6761,5,8,2023,7.5,74
TTA256,154,0.7447,0.6845,3,4,2021,15.0,57
RS72RS,165,0.7246,0.7226,3,6,2023,7.5,22
LV3100,106,0.6106,0.5901,6,8,2016,30.0,103
FE413U,302,0.6885,0.6863,2,7,2020,3.0,51
BL7033,460,0.674,0.7344,4,3,2012,7.5,46
KZ4014,434,0.7215,0.7718,6,4,2017,9.0,112
LIT240,153,0.784,0.8448,8,6,2020,15.0,106
HI1342,104,0.7052,0.7922,5,4,2019,7.5,97
KV1255,106,0.4616,0.64,10,4,2020,7.5,129
IB446C,323,0.7382,0.7755,6,4,2020,7.5,100
FK8028,402,0.7218,0.6667,2,4,2022,7.5,29
NS169U,154,0.7321,0.7003,4,5,2019,7.5,71
JU122B,220,0.7699,0.7754,2,2,2019,7.5,47
IT011A,165,0.6336,0.7327,5,5,2019,15.0,73
NS112U,154,0.8327,0.8701,5,3,2021,10.0,89
PH06G0,333,0.8019,0.8252,6,3,2022,7.5,114
EH2101,301,0.7191,0.7548,11,6,2023,30.0,297
US533F,130,0.7914,0.8087,3,3,2019,7.5,36
SLRYX4,158,0.601,0.5776,4,6,2019,15.0,80
LIT160,153,0.8275,0.7772,11,10,2023,15.0,198
GG5106,464,0.5445,0.6387,8,4,2016,7.5,26
AN1220,108,0.7753,0.6645,3,3,2019,7.5,54
ML273N,323,0.6864,0.7574,7,4,2022,7.5,74
PR1522,302,0.6618,0.6669,9,6,2022,7.5,101
HVMA10,130,0.6396,0.7402,4,3,2019,7.5,59
PEA427,306,0.7437,0.8059,4,4,2019,7.5,80
PSMT62,308,0.7522,0.7339,3,5,2021,7.5,55
AN8202,108,0.484,0.5718,4,1,2015,15.0,69
GE5001,463,0.6304,0.7301,9,7,2017,30.0,126
UB200M,318,0.7972,0.7752,3,5,2019,7.5,67
TYS30A,158,0.7774,0.8652,5,3,2023,7.5,91
UB13VU,318,0.8246,0.863,7,6,2021,15.0,116
IB449C,323,0.7329,0.6005,1,7,2019,7.5,24
